Country,SiteID,studynumber,Measure_Year,Measure_Month,Latitude,Longitude,Elevation,IGBP_FromPaper,Rs_Norm,LogRs,Pm,Tm,LAI,BD,BS,C/N,CaCO3,CEC,Clay%,Sand%,Silt%,N,PH,GLC2000,GSOC,Rs_Estimate
China,CN-TTP,10099,2011,7,29.75,121.75,265,EBF,5.609,1.724372451,79.6,27.8,5.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,6.766594958
China,CN-TTP,10099,2011,8,29.75,121.75,265,EBF,4.903,1.589847263,228.7,26.9,2.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,6.345963871
China,CN-TTP,10099,2011,9,29.75,121.75,265,EBF,4.953,1.599993454,87.4,22.9,3.799,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,4.771110085
China,CN-TTP,10099,2011,10,29.75,121.75,265,EBF,3.08,1.124929597,63.6,17.7,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,3.292894615
China,CN-TTP,10099,2011,11,29.75,121.75,265,EBF,2.083,0.733809162,137.6,15,1.899,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,2.716189557
China,CN-TTP,10099,2011,12,29.75,121.75,265,EBF,1.254,0.226338442,49.8,5.7,1.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,1.399404795
China,CN-TTP,10099,2012,1,29.75,121.75,265,EBF,1.145,0.135404637,99.3,4.3,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,1.266444034
China,CN-TTP,10099,2012,2,29.75,121.75,265,EBF,1.309,0.269263487,82.6,3.6,1.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,1.204778822
China,CN-TTP,10099,2012,3,29.75,121.75,265,EBF,1.337,0.290428298,184.7,8.6,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,1.720897574
China,CN-TTP,10099,2012,4,29.75,121.75,265,EBF,2.275,0.821980052,113.3,16.2,2.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,2.958853908
China,CN-TTP,10099,2012,5,29.75,121.75,265,EBF,3.641,1.292258369,211,19.4,3.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,3.717286624
China,CN-TTS,20070,2009,8,29.75,121.75,265,EBF,6.447,1.863614906,265.6,26.7,2.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,6.256100077
China,CN-TTS,20070,2009,9,29.75,121.75,265,EBF,4.894,1.588009965,207.2,24.1,3.799,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,5.197361017
China,CN-TTS,20070,2009,10,29.75,121.75,265,EBF,2.971,1.088898596,103.4,19.3,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,3.690872943
China,CN-TTS,20070,2010,1,29.75,121.75,265,EBF,1.343,0.294905918,55.5,5.3,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,1.360052089
China,CN-TTS,20070,2010,4,29.75,121.75,265,EBF,1.688,0.523544396,147,11.8,2.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,2.162009255
China,CN-TTS,20070,2010,5,29.75,121.75,265,EBF,3.982,1.381784206,148.1,18.6,3.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,3.51115836
China,CN-TTS,20070,2010,6,29.75,121.75,265,EBF,6.299,1.840390891,207.1,22,3.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,4.474524101
China,CN-TTS,20070,2010,7,29.75,121.75,265,EBF,5.979,1.78825333,212.7,26.5,5.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,6.167508823
China,CN-TTS,20070,2010,8,29.75,121.75,265,EBF,5.362,1.67933704,58.6,28.5,2.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,7.112935302
China,CN-TTS,20070,2010,9,29.75,121.75,265,EBF,6.151,1.81661467,175.4,24.3,3.799,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,5.272016885
China,CN-TTS,20070,2010,10,29.75,121.75,265,EBF,3.463,1.242135265,152.8,17.3,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3,3.200295022
China,CN-WDG,10090,2011,3,35.25,107.75,1202,CRO,1.151,0.14063113,11.4,4.2,0.3,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,0.921836872
China,CN-WDG,10090,2011,4,35.25,107.75,1202,CRO,1.349,0.299363577,4.1,14.3,0.5,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,1.732140627
China,CN-WDG,10090,2011,5,35.25,107.75,1202,CRO,2.14,0.760805829,57.8,17.2,0.699,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,2.076041592
China,CN-WDG,10090,2011,6,35.25,107.75,1202,CRO,1.996,0.691145178,29.8,22.4,1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,2.872558224
China,CN-WDG,10090,2011,7,35.25,107.75,1202,CRO,2.402,0.876301724,128.7,23.1,1.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,3.000917274
China,CN-WDG,10090,2011,8,35.25,107.75,1202,CRO,2.388,0.870456196,137.1,21.4,1.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,2.698653649
China,CN-WDG,10090,2011,9,35.25,107.75,1202,CRO,1.568,0.449800922,232.8,15.3,0.6,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,1.843761909
China,CN-WDG,10090,2011,10,35.25,107.75,1202,CRO,1.137,0.128393215,60,11.5,0.3,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,1.454261192
China,CN-WDG,10090,2011,11,35.25,107.75,1202,CRO,0.565,-0.570929548,66.7,5.9,0.3,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,1.025087526
China,CN-WDG,10090,2011,12,35.25,107.75,1202,CRO,0.36,-1.021651248,5.3,-1.3,0.3,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,0.653860012
China,CN-WDG,10090,2012,3,35.25,107.75,1202,CRO,0.706,-0.348140041,19.9,5.3,0.3,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,0.987388204
China,CN-WDG,10090,2012,4,35.25,107.75,1202,CRO,1.045,0.044016885,33.7,13.8,0.5,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,1.678890234
China,CN-WDG,10090,2012,5,35.25,107.75,1202,CRO,2.126,0.75424228,51,17.7,0.699,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,2.141888679
China,CN-WDG,10090,2012,6,35.25,107.75,1202,CRO,2.155,0.767790724,45.8,22.1,1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,2.819241846
China,CN-WDG,10090,2012,7,35.25,107.75,1202,CRO,3.886,1.357380351,111.6,23.6,1.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,3.096099211
China,CN-WDG,10090,2012,8,35.25,107.75,1202,CRO,3.258,1.18111351,134.5,22,1.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,2.801690542
China,CN-WDG,10090,2012,9,35.25,107.75,1202,CRO,1.752,0.560757993,106.7,16,0.6,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,1.92614963
China,CN-WDG,10090,2012,10,35.25,107.75,1202,CRO,1.526,0.422649933,11.2,11.8,0.3,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,1.4817636
China,CN-WDG,10090,2012,11,35.25,107.75,1202,CRO,0.65,-0.430782916,10.2,3.2,0.3,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,0.866028899
China,CN-WDG,10090,2012,12,35.25,107.75,1202,CRO,1.159,0.147557564,1.3,-2.4,0.3,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,0.610451153
China,CN-WDG,10090,2013,3,35.25,107.75,1202,CRO,0.791,-0.234457311,1.4,10.6,0.3,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,1.374779012
China,CN-WDG,10090,2013,4,35.25,107.75,1202,CRO,1.002,0.001998003,31.6,13,0.5,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,1.597073673
China,CN-WDG,10090,2013,5,35.25,107.75,1202,CRO,2.6,0.955511445,93.7,18.3,0.699,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,2.223667812
China,CN-WDG,10090,2013,6,35.25,107.75,1202,CRO,2.752,1.01232792,68.6,22.5,1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,2.890553482
China,CN-WDG,10090,2013,7,35.25,107.75,1202,CRO,3.554,1.26807373,226.8,22.5,1.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,2.890553482
China,CN-WDG,10090,2013,8,35.25,107.75,1202,CRO,3.366,1.213725096,109.1,23.8,1.1,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,3.135011994
China,CN-WDG,10090,2013,9,35.25,107.75,1202,CRO,2.473,0.905431989,133.6,17.5,0.6,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,2.115302863
China,CN-WDG,10090,2013,10,35.25,107.75,1202,CRO,2.303,0.834212621,29.7,13.2,0.3,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,1.617146215
China,CN-WDG,10090,2013,12,35.25,107.75,1202,CRO,1.158,0.146694379,0,-0.7,0.3,1.5,97,5,10.2,6.3,11.7,81.6,6.8,0.09,8.2,4.87249,4,0.678824943
China,CN-WNR,5327,2005,1,27.25,118.25,415,ENF,2.21,0.792992516,40.5,4.5,2.1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,0.805340588
China,CN-WNR,5327,2005,2,27.25,118.25,415,ENF,1.59,0.463734016,110.5,7.1,1.8,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,0.942993396
China,CN-WNR,5327,2005,3,27.25,118.25,415,ENF,1.723,0.544066958,172.3,10.7,2.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.173262113
China,CN-WNR,5327,2005,4,27.25,118.25,415,ENF,2.292,0.829424799,171.3,18.3,3.2,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.860847446
China,CN-WNR,5327,2005,5,27.25,118.25,415,ENF,4.09,1.40854497,305.1,21.2,4.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,2.218947535
China,CN-WNR,5327,2005,6,27.25,118.25,415,ENF,4.037,1.395501842,100.7,24.6,3.1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,2.727482438
China,CN-WNR,5327,2005,7,27.25,118.25,415,ENF,4.09,1.40854497,145.7,27.3,4.099,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,3.213118626
China,CN-WNR,5327,2005,8,27.25,118.25,415,ENF,4.416,1.485234309,140.3,26.4,2.4,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,3.042321879
China,CN-WNR,5327,2005,9,27.25,118.25,415,ENF,3.598,1.280378136,158.8,25.3,5.099,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,2.84585059
China,CN-WNR,5327,2005,10,27.25,118.25,415,ENF,3.087,1.127199746,14.2,18.7,3.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.906574164
China,CN-WNR,5327,2005,11,27.25,118.25,415,ENF,1.841,0.610308902,38.3,14.8,2.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.504735296
China,CN-WNR,5327,2005,12,27.25,118.25,415,ENF,1.191,0.17479329,80.6,6.4,2.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,0.903771243
China,CN-WNR,5327,2006,1,27.25,118.25,415,ENF,1.163,0.151002874,37.7,8.4,2.1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.020406421
China,CN-WNR,5327,2006,2,27.25,118.25,415,ENF,1.243,0.217527813,114,8.4,1.8,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.020406421
China,CN-WNR,5327,2006,3,27.25,118.25,415,ENF,1.464,0.381172416,177.7,11.7,2.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.246672498
China,CN-WNR,5327,2006,4,27.25,118.25,415,ENF,2.846,1.0459145,264.9,17.1,3.2,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.730142889
China,CN-WNR,5327,2006,5,27.25,118.25,415,ENF,6.01,1.793424749,515.3,20.3,4.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,2.100997013
China,CN-WNR,5327,2006,6,27.25,118.25,415,ENF,5.416,1.689357536,456,23.9,3.1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,2.614037602
China,CN-WNR,5327,2006,7,27.25,118.25,415,ENF,5.511,1.706746095,145,27.2,4.099,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,3.193677263
China,CN-WNR,5327,2006,8,27.25,118.25,415,ENF,4.43,1.488399584,147.5,26.6,2.4,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,3.079474606
China,CN-WNR,5327,2006,9,27.25,118.25,415,ENF,3.226,1.17124298,100.4,22.3,5.099,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,2.372138811
China,CN-WNR,5327,2006,10,27.25,118.25,415,ENF,2.176,0.777488329,28.3,20.6,3.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,2.139600223
China,CN-WNR,5327,2006,11,27.25,118.25,415,ENF,1.71,0.536493371,151.7,14.3,2.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.459759944
China,CN-WNR,5327,2006,12,27.25,118.25,415,ENF,1.103,0.09803374,39.1,7.8,2.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,0.983917723
China,CN-WNR,5327,2007,1,27.25,118.25,415,ENF,0.827,-0.189950584,44.5,6.5,2.1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,0.909272909
China,CN-WNR,5327,2007,2,27.25,118.25,415,ENF,1.88,0.631271777,96,11,1.8,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.194819347
China,CN-WNR,5327,2007,3,27.25,118.25,415,ENF,1.521,0.419368013,162.2,13.3,2.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.373801892
China,CN-WNR,5327,2007,4,27.25,118.25,415,ENF,3.39,1.220829921,271.6,15.8,3.2,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.598885781
China,CN-WNR,5327,2007,5,27.25,118.25,415,ENF,4.859,1.580832655,165.6,22.2,4.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,2.357785898
China,CN-WNR,5327,2007,6,27.25,118.25,415,ENF,4.628,1.532124809,316.1,24.4,3.1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,2.694576368
China,CN-WNR,5327,2007,7,27.25,118.25,415,ENF,3.849,1.347813374,28.5,28.1,4.099,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,3.37297114
China,CN-WNR,5327,2007,8,27.25,118.25,415,ENF,3.953,1.374474784,174.1,25.9,2.4,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,2.951389274
China,CN-WNR,5327,2007,9,27.25,118.25,415,ENF,3.793,1.333157263,112.5,23.2,5.099,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,2.505311304
China,CN-WNR,5327,2007,10,27.25,118.25,415,ENF,2.911,1.068496665,30.7,19.3,3.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.977279678
China,CN-WNR,5327,2007,11,27.25,118.25,415,ENF,1.045,0.044016885,1.1,12.4,2.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.300775988
China,CN-WNR,5327,2007,12,27.25,118.25,415,ENF,1.473,0.387301137,77.5,9.9,2.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,100.75733,5,1.117658643
China,CN-WTS,20070,2009,8,22.75,114.25,60,EBF,8.641,2.156518317,270.6,29.1,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4,5.003491656
China,CN-WTS,20070,2009,9,22.75,114.25,60,EBF,6.324,1.844351919,254.6,28.8,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4,4.897588788
China,CN-WTS,20070,2009,10,22.75,114.25,60,EBF,4.893,1.587805612,52.1,25.9,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4,3.982636352
China,CN-WTS,20070,2010,1,22.75,114.25,60,EBF,3.093,1.129141494,36,15.8,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4,1.938109474
China,CN-WTS,20070,2010,4,22.75,114.25,60,EBF,4.598,1.525621426,138.3,20.8,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4,2.768381906
China,CN-WTS,20070,2010,5,22.75,114.25,60,EBF,6.496,1.871186603,242.1,25.8,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4,3.954337193
China,CN-WTS,20070,2010,6,22.75,114.25,60,EBF,7.039,1.951466115,261.2,27,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4,4.307617642
China,CN-WTS,20070,2010,7,22.75,114.25,60,EBF,6.496,1.871186603,361.5,29.1,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4,5.003491656
China,CN-WTS,20070,2010,8,22.75,114.25,60,EBF,8.198,2.103890222,193.7,28.8,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4,4.897588788
China,CN-WTS,20070,2010,9,22.75,114.25,60,EBF,7.629,2.031956775,381.9,27.8,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4,4.560503344
China,CN-WTS,20070,2010,10,22.75,114.25,60,EBF,5.757,1.750416506,66.4,24.3,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4,3.553197847
China,CN-XAS,20066,2000,7,34.25,108.75,388,CRO,2.26,0.815364813,44.4,29,2.5,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,3.5574,7,3.341580839
China,CN-XAS,20066,2000,8,34.25,108.75,388,CRO,1.515,0.415415439,130.3,25.3,2,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,3.5574,7,2.652172194
China,CN-XAS,20066,2000,9,34.25,108.75,388,CRO,1.696,0.528272537,56.6,20.8,1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,3.5574,7,2.002415096
China,CN-XAS,20066,2000,10,34.25,108.75,388,CRO,1.083,0.079734968,72.4,14.5,0.2,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,3.5574,7,1.351099898
China,CN-XAS,20066,2000,11,34.25,108.75,388,CRO,0.654,-0.424647928,23.6,5.7,0.2,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,3.5574,7,0.779859893
China,CN-XAS,20066,2000,12,34.25,108.75,388,CRO,0.55,-0.597837001,11.6,3.3,0.3,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,3.5574,7,0.671312183
China,CN-XAS,20066,2001,1,34.25,108.75,388,CRO,0.372,-0.988861425,12.1,1.5,0.3,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,3.5574,7,0.599936778
China,CN-XAS,20066,2001,2,34.25,108.75,388,CRO,0.452,-0.794073099,2.8,5.4,0.5,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,3.5574,7,0.765385233
China,CN-XAS,20066,2001,3,34.25,108.75,388,CRO,0.641,-0.444725822,0,12.5,1.2,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,3.5574,7,1.192460715
China,CN-XAS,20066,2001,4,34.25,108.75,388,CRO,0.694,-0.365283318,40.5,15.4,2,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,3.5574,7,1.429213081
China,CN-XAS,20066,2001,5,34.25,108.75,388,CRO,0.801,-0.221894332,8.8,23.3,1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,3.5574,7,2.340767811
China,CN-XAS,20066,2001,6,34.25,108.75,388,CRO,1.329,0.28442678,49.5,27.1,0.5,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,3.5574,7,2.967705217
China,CN-XEF,4155,2001,1,26.25,117.25,573,ENF,1.651,0.501381165,132.3,9.1,2.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.103569581
China,CN-XEF,4155,2001,2,26.25,117.25,573,ENF,1.879,0.63073972,96.5,10.2,1.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.179757607
China,CN-XEF,4155,2001,3,26.25,117.25,573,ENF,2.042,0.71392972,147.2,13.8,2.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.467841567
China,CN-XEF,4155,2001,4,26.25,117.25,573,ENF,2.548,0.935308738,309,16.5,2.299,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.729195031
China,CN-XEF,4155,2001,5,26.25,117.25,573,ENF,3.411,1.227005503,343.8,21.5,2.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,2.342235933
China,CN-XEF,4155,2001,6,26.25,117.25,573,ENF,3.705,1.309683259,315.5,23.8,2.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,2.693100144
China,CN-XEF,4155,2001,7,26.25,117.25,573,ENF,2.87,1.05431203,185.5,25.8,3,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,3.040655144
China,CN-XEF,4155,2001,8,26.25,117.25,573,ENF,2.791,1.026399955,223.4,25,1.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,2.896551814
China,CN-XEF,4155,2001,9,26.25,117.25,573,ENF,2.58,0.947789399,108.3,23.1,2.4,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,2.581085379
China,CN-XEF,4155,2001,10,26.25,117.25,573,ENF,2.231,0.802449915,15.3,19.7,2.799,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,2.099845982
China,CN-XEF,4155,2001,11,26.25,117.25,573,ENF,2.037,0.711478137,40.2,12.6,2.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.364741454
China,CN-XEF,4155,2001,12,26.25,117.25,573,ENF,1.634,0.491030996,58,8.9,2.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.090255421
China,CN-XEF,4155,2002,1,26.25,117.25,573,ENF,1.636,0.492254238,91.6,8.5,2.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.064107053
China,CN-XEF,4155,2002,2,26.25,117.25,573,ENF,1.829,0.603769369,48.9,11.7,1.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.292197167
China,CN-XEF,4155,2002,3,26.25,117.25,573,ENF,1.991,0.688637025,128.7,15.2,2.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.598009832
China,CN-XEF,4155,2002,4,26.25,117.25,573,ENF,2.47,0.904218151,123.8,19.8,2.299,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,2.112628697
China,CN-XEF,4155,2002,5,26.25,117.25,573,ENF,3.363,1.212833433,150.4,22.2,2.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,2.443885034
China,CN-XEF,4155,2002,6,26.25,117.25,573,ENF,3.729,1.316140101,330.5,24.9,2.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,2.879025878
China,CN-XEF,4155,2002,7,26.25,117.25,573,ENF,2.955,1.083498651,203.7,25.6,3,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,3.00397076
China,CN-XEF,4155,2002,8,26.25,117.25,573,ENF,2.941,1.07874966,205.9,25.1,1.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,2.914184439
China,CN-XEF,4155,2002,9,26.25,117.25,573,ENF,2.721,1.00099946,123.5,22.1,2.4,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,2.429098012
China,CN-XEF,4155,2002,10,26.25,117.25,573,ENF,2.326,0.844150054,229,18,2.799,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.89400001
China,CN-XEF,4155,2002,11,26.25,117.25,573,ENF,2.098,0.74098451,83.5,13.2,2.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.415353043
China,CN-XEF,4155,2002,12,26.25,117.25,573,ENF,1.653,0.502591819,85.7,9.7,2.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.144495582
China,CN-XEF,4155,2003,1,26.25,117.25,573,ENF,1.616,0.47995396,56.7,6.8,2.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,0.959793617
China,CN-XEF,4155,2003,2,26.25,117.25,573,ENF,1.815,0.596085468,65,11.7,1.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.292197167
China,CN-XEF,4155,2003,3,26.25,117.25,573,ENF,2.028,0.707050086,118.7,12.8,2.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,1.381407629
China,CN-XEF,4155,2003,4,26.25,117.25,573,ENF,2.456,0.89853401,172.1,19,2.299,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,98.559,3,2.01250658
