Country,Measure_Year,Measure_Month,Latitude,Longitude,Elevation,IGBP_FromPaper,IGBP_group,Rs_Norm,lnRs,LogRs,Pm,Tm,Tm2,LAI,BD,BS,C/N,CaCO3,CEC,Clay%,Sand%,Silt%,N,PH,GLC2000,GSOC
China,2010,3,23.25,111.75,61,DBF,DBF,2.248,0.810040932,0.351796307,13.3,18.1,327.61,1.399,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,78.11904,3
China,2010,4,23.25,111.75,61,DBF,DBF,2.288,0.827678074,0.35945602,223.1,19.1,364.81,1.7,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,78.11904,3
China,2010,5,23.25,111.75,61,DBF,DBF,2.712,0.99768637,0.433289685,279,25.5,650.25,2.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,78.11904,3
China,2010,6,23.25,111.75,61,DBF,DBF,3.4,1.223775432,0.531478917,412.3,25.8,665.64,2.799,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,78.11904,3
China,2010,7,23.25,111.75,61,DBF,DBF,3.93,1.368639426,0.59439255,187.6,28.9,835.21,1.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,78.11904,3
China,2010,8,23.25,111.75,61,DBF,DBF,4.029,1.393518206,0.605197267,150.4,28.2,795.24,2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,78.11904,3
China,2010,9,23.25,111.75,61,DBF,DBF,3.84,1.345472367,0.584331224,266.1,27.2,739.84,3.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,78.11904,3
China,2010,10,23.25,111.75,61,DBF,DBF,2.67,0.982078472,0.426511261,24.5,22.8,519.84,2.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,78.11904,3
China,2010,11,23.25,111.75,61,DBF,DBF,2.336,0.848440065,0.368472838,3,19,361,1.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,78.11904,3
China,2010,12,23.25,111.75,61,DBF,DBF,1.858,0.61950064,0.26904571,44.8,14.4,207.36,1.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,78.11904,3
China,2010,1,36.25,109.75,1229,DBF,DBF,0.471,-0.752897185,-0.326979093,0,-3.9,15.21,0.2,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,43.89348,3
China,2010,4,36.25,109.75,1229,DBF,DBF,1.14,0.131028262,0.056904851,49.8,9.1,82.81,0.6,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,43.89348,3
China,2010,5,36.25,109.75,1229,DBF,DBF,3.9,1.360976553,0.591064607,64.7,16.5,272.25,1.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,43.89348,3
China,2010,6,36.25,109.75,1229,DBF,DBF,3.478,1.246457416,0.541329578,51.1,21,441,2,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,43.89348,3
China,2010,7,36.25,109.75,1229,DBF,DBF,4.363,1.473159894,0.639785213,52.4,23.5,552.25,2.4,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,43.89348,3
China,2010,8,36.25,109.75,1229,DBF,DBF,5.323,1.672037054,0.726156466,183.2,21,441,2.299,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,43.89348,3
China,2010,9,36.25,109.75,1229,DBF,DBF,4.371,1.474991816,0.640580806,44.4,17.5,306.25,1.399,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,43.89348,3
China,2010,10,36.25,109.75,1229,DBF,DBF,2.638,0.970021054,0.421274791,28.3,9.8,96.04,0.5,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,43.89348,3
China,2010,11,36.25,109.75,1229,DBF,DBF,1.195,0.178146185,0.077367905,2.9,3.4,11.56,0.2,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,43.89348,3
China,2010,12,36.25,109.75,1229,DBF,DBF,0.713,-0.338273859,-0.14691047,0,-3.3,10.89,0.2,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,43.89348,3
China,2001,12,23.25,112.75,5,EBF,EBF,2.123,0.752830183,0.326949994,67.9,14.5,210.25,0.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2001,11,23.25,112.75,5,EBF,EBF,2.506,0.918687856,0.398981067,19.9,19.3,372.49,0.8,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2001,4,23.25,112.75,5,EBF,EBF,2.897,1.063675719,0.461948495,212.8,21.2,449.44,1.7,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2001,6,23.25,112.75,5,EBF,EBF,3.068,1.121025884,0.486855355,415.2,27,729,1.2,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2001,5,23.25,112.75,5,EBF,EBF,3.009,1.101607798,0.478422188,314.6,26.4,696.96,1.399,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2001,10,23.25,112.75,5,EBF,EBF,2.743,1.009052212,0.438225808,39.2,24.7,610.09,0.9,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2001,9,23.25,112.75,5,EBF,EBF,3.335,1.204472679,0.523095838,215.7,27.8,772.84,1.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2001,8,23.25,112.75,5,EBF,EBF,4.014,1.38978825,0.603577368,251.4,29,841,1.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2001,7,23.25,112.75,5,EBF,EBF,3.391,1.221124863,0.53032779,440,28,784,1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2002,3,23.25,112.75,5,EBF,EBF,2.741,1.008322817,0.437909036,98.2,19.6,384.16,0.4,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2002,2,23.25,112.75,5,EBF,EBF,2.52,0.924258902,0.401400541,12.9,16.4,268.96,0.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2002,1,23.25,112.75,5,EBF,EBF,2.237,0.805135683,0.349665984,43.7,13.8,190.44,0.4,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2002,1,26.25,117.75,1055,EBF,EBF,1.841,0.610308902,0.265053789,98.7,6.4,40.96,1.399,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2002,2,26.25,117.75,1055,EBF,EBF,1.982,0.684106436,0.29710365,45.4,9.3,86.49,1.2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2002,3,26.25,117.75,1055,EBF,EBF,2.278,0.823297865,0.35755372,151.7,12.8,163.84,1.3,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2002,4,26.25,117.75,1055,EBF,EBF,2.743,1.009052212,0.438225808,130.2,17.2,295.84,1.899,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2002,5,26.25,117.75,1055,EBF,EBF,3.732,1.316944283,0.571941635,162.9,19.6,384.16,3.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2002,6,26.25,117.75,1055,EBF,EBF,4.077,1.405361424,0.610340711,363.2,22.4,501.76,2.799,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2002,7,26.25,117.75,1055,EBF,EBF,3.487,1.249041768,0.542451947,173.9,23.3,542.89,2.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2002,8,26.25,117.75,1055,EBF,EBF,3.1,1.131402111,0.491361694,222.3,22.8,519.84,1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2002,10,26.25,117.75,1055,EBF,EBF,2.676,0.984323142,0.427486109,216.3,15.8,249.64,2.299,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2002,11,26.25,117.75,1055,EBF,EBF,2.405,0.877549904,0.381115081,79.2,11,121,1.899,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2002,12,26.25,117.75,1055,EBF,EBF,1.961,0.673454547,0.292477594,83.9,7.7,59.29,1.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2003,1,26.25,117.75,1055,EBF,EBF,1.962,0.673964361,0.292699003,62.3,4.9,24.01,1.399,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2003,2,26.25,117.75,1055,EBF,EBF,1.918,0.651282976,0.282848603,60.6,9.5,90.25,1.2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2003,3,26.25,117.75,1055,EBF,EBF,2.292,0.829424799,0.360214613,115.9,10.4,108.16,1.3,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2003,4,26.25,117.75,1055,EBF,EBF,2.781,1.022810575,0.444200989,181.3,16.6,275.56,1.899,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2003,5,26.25,117.75,1055,EBF,EBF,3.492,1.250474638,0.543074235,252.2,19.1,364.81,3.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2003,6,26.25,117.75,1055,EBF,EBF,3.358,1.211345559,0.526080692,162.4,20.9,436.81,2.799,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2003,7,26.25,117.75,1055,EBF,EBF,2.223,0.798857635,0.346939463,7.9,26.1,681.21,2.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2003,8,26.25,117.75,1055,EBF,EBF,1.987,0.686625964,0.298197867,102,24.7,610.09,1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2003,9,26.25,117.75,1055,EBF,EBF,1.878,0.630207381,0.273695588,53.3,22.1,488.41,3.2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2003,10,26.25,117.75,1055,EBF,EBF,1.689,0.524136638,0.22762965,25.4,16.6,275.56,2.299,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2003,11,26.25,117.75,1055,EBF,EBF,1.706,0.534151449,0.231979027,60.9,12.3,151.29,1.899,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2003,12,26.25,117.75,1055,EBF,EBF,1.512,0.413433278,0.179551791,0,5.8,33.64,1.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,64.12428,4
China,2004,4,24.75,101.25,2007,EBF,EBF,3.263,1.182647018,0.513617074,113.4,16.3,265.69,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2004,5,24.75,101.25,2007,EBF,EBF,3.891,1.358666194,0.590061231,116.5,19.2,368.64,1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2004,6,24.75,101.25,2007,EBF,EBF,3.142,1.14485954,0.497206181,147.8,19.9,396.01,2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2004,7,24.75,101.25,2007,EBF,EBF,4.428,1.487948015,0.646207612,201.9,20,400,2.9,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2004,8,24.75,101.25,2007,EBF,EBF,4.961,1.601607333,0.695569227,156,20.6,424.36,1.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2004,9,24.75,101.25,2007,EBF,EBF,3.41,1.226712291,0.532754379,95.4,18.1,327.61,2.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2004,10,24.75,101.25,2007,EBF,EBF,2.101,0.742413422,0.322426052,44.1,15.7,246.49,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2004,11,24.75,101.25,2007,EBF,EBF,1.387,0.327143141,0.142076461,14.8,12.3,151.29,2.799,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2005,1,24.75,101.25,2007,EBF,EBF,1.116,0.109750864,0.047664195,32,9.6,92.16,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2005,3,24.75,101.25,2007,EBF,EBF,0.857,-0.15431736,-0.067019178,2.1,13.5,182.25,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2005,4,24.75,101.25,2007,EBF,EBF,1.878,0.630207381,0.273695588,113.4,18.7,349.69,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2005,1,33.25,111.75,256,EBF,EBF,0.631,-0.460449416,-0.199970641,11.4,0.5,0.25,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3
China,2005,2,33.25,111.75,256,EBF,EBF,1.465,0.381855242,0.165837625,21.3,1.2,1.44,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3
China,2005,3,33.25,111.75,256,EBF,EBF,2.086,0.735248357,0.319314304,34,9.2,84.64,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3
China,2005,4,33.25,111.75,256,EBF,EBF,2.816,1.035317438,0.44963265,10.8,18,324,0.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3
China,2005,5,33.25,111.75,256,EBF,EBF,3.395,1.222303761,0.530839779,94.3,21.2,449.44,1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3
China,2005,6,33.25,111.75,256,EBF,EBF,4.928,1.594933226,0.692670699,79.9,27.2,739.84,1.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3
China,2005,7,33.25,111.75,256,EBF,EBF,5.588,1.720621441,0.747256397,159.5,26.9,723.61,1.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3
China,2005,8,33.25,111.75,256,EBF,EBF,4.489,1.50162996,0.652149605,153.1,24.2,585.64,1.399,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3
China,2005,9,33.25,111.75,256,EBF,EBF,3.141,1.144541221,0.497067936,101,21.5,462.25,1.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3
China,2005,10,33.25,111.75,256,EBF,EBF,2.323,0.842859454,0.36604921,27.6,15.1,228.01,0.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3
China,2005,11,33.25,111.75,256,EBF,EBF,1.523,0.420682074,0.182699903,51.6,11.4,129.96,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3
China,2005,12,33.25,111.75,256,EBF,EBF,0.804,-0.21815601,-0.094743951,30,1.9,3.61,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3
China,2006,5,24.75,118.75,12,EBF,EBF,3.309,1.196646029,0.519696767,388.3,21.7,470.89,0,,,,,,,,,,,1.22685,5
China,2006,6,24.75,118.75,12,EBF,EBF,4.879,1.584940281,0.688330818,223.8,25.7,660.49,0,,,,,,,,,,,1.22685,5
China,2006,7,24.75,118.75,12,EBF,EBF,4.53,1.510721939,0.656098202,358.2,27.9,778.41,0,,,,,,,,,,,1.22685,5
China,2006,8,24.75,118.75,12,EBF,EBF,4.259,1.449034391,0.62930764,71.4,28,784,0,,,,,,,,,,,1.22685,5
China,2006,9,24.75,118.75,12,EBF,EBF,3.876,1.354803694,0.588383768,36.3,26,676,0,,,,,,,,,,,1.22685,5
China,2006,10,24.75,118.75,12,EBF,EBF,3.089,1.127847414,0.489817908,0,24.5,600.25,0,,,,,,,,,,,1.22685,5
China,2006,11,24.75,118.75,12,EBF,EBF,2.415,0.881699287,0.382917135,93.8,20.5,420.25,0,,,,,,,,,,,1.22685,5
China,2006,12,24.75,118.75,12,EBF,EBF,2.373,0.864154977,0.375297738,77.8,15.3,234.09,0,,,,,,,,,,,1.22685,5
China,2006,1,35.25,112.25,714,EBF,EBF,0.709,-0.343899752,-0.149353765,23.6,-3.5,12.25,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,57.65113,1
China,2006,2,35.25,112.25,714,EBF,EBF,0.89,-0.116533816,-0.050609993,21.9,-0.7,0.49,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,57.65113,1
China,2006,3,35.25,112.25,714,EBF,EBF,0.95,-0.051293294,-0.022276395,7.2,7.1,50.41,0.699,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,57.65113,1
China,2006,4,35.25,112.25,714,EBF,EBF,1.252,0.224742273,0.097604329,32.3,13,169,1.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,57.65113,1
China,2006,5,35.25,112.25,714,EBF,EBF,2.218,0.796605889,0.345961542,79.7,17.3,299.29,3.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,57.65113,1
China,2006,6,35.25,112.25,714,EBF,EBF,4.813,1.57132059,0.682415862,78.2,22.9,524.41,3.4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,57.65113,1
China,2006,7,35.25,112.25,714,EBF,EBF,6.504,1.872417372,0.813180533,129.9,23.3,542.89,1.7,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,57.65113,1
China,2006,8,35.25,112.25,714,EBF,EBF,5.78,1.754403683,0.761927838,97.3,22,484,3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,57.65113,1
China,2006,9,35.25,112.25,714,EBF,EBF,3.245,1.17711535,0.511214701,87.1,16.6,275.56,2.9,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,57.65113,1
China,2006,10,35.25,112.25,714,EBF,EBF,2.036,0.710987099,0.308777774,5.2,13.8,190.44,1.399,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,57.65113,1
China,2006,11,35.25,112.25,714,EBF,EBF,1.312,0.271552691,0.117933835,35.1,5.7,32.49,0.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,57.65113,1
China,2006,12,35.25,112.25,714,EBF,EBF,0.769,-0.262664309,-0.11407366,8.3,-1.6,2.56,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,57.65113,1
China,2007,12,30.25,103.25,724,EBF,EBF,1.016,0.015873349,0.006893708,16.4,8.5,72.25,0.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,64.58123,4
China,2007,1,24.75,118.75,12,EBF,EBF,2.312,0.838112951,0.36398783,31.1,12.5,156.25,0,,,,,,,,,,,1.22685,5
China,2007,2,24.75,118.75,12,EBF,EBF,2.562,0.940788203,0.408579125,35.1,14.2,201.64,0,,,,,,,,,,,1.22685,5
China,2007,3,24.75,118.75,12,EBF,EBF,2.7,0.993251773,0.431363764,57.7,14.6,213.16,0,,,,,,,,,,,1.22685,5
China,2007,4,24.75,118.75,12,EBF,EBF,2.882,1.058484498,0.459693976,188.1,16.7,278.89,0,,,,,,,,,,,1.22685,5
China,2008,4,29.75,118.75,379,EBF,EBF,1.291,0.255417112,0.110926242,99.1,16.6,275.56,2.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,85.26702,4
China,2008,5,29.75,118.75,379,EBF,EBF,3.128,1.140393823,0.495266744,135.3,22.4,501.76,4.099,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,85.26702,4
China,2008,6,29.75,118.75,379,EBF,EBF,6.858,1.925415854,0.836197481,423.4,24,576,4,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,85.26702,4
China,2008,7,29.75,118.75,379,EBF,EBF,7.893,2.065976291,0.897242103,288.3,28.5,812.25,2.799,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,85.26702,4
China,2008,8,29.75,118.75,379,EBF,EBF,7.036,1.951039827,0.847325831,100.6,27.2,739.84,4.099,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,85.26702,4
China,2008,9,29.75,118.75,379,EBF,EBF,5.832,1.763359995,0.765817515,34.9,24.7,610.09,3.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,85.26702,4
China,2008,10,29.75,118.75,379,EBF,EBF,3.807,1.336841477,0.580582877,77,19.7,388.09,2.5,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,85.26702,4
China,2008,7,30.25,103.25,724,EBF,EBF,3.483,1.247893991,0.541953474,281.6,25.9,670.81,3.1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,64.58123,4
China,2008,6,30.25,103.25,724,EBF,EBF,2.633,0.968123881,0.420450859,147.9,24.3,590.49,2.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,64.58123,4
China,2008,5,30.25,103.25,724,EBF,EBF,1.658,0.505612057,0.219584526,121.8,22.1,488.41,1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,64.58123,4
China,2008,4,30.25,103.25,724,EBF,EBF,1.244,0.218331994,0.09482038,125.8,17.5,306.25,1.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,64.58123,4
China,2008,3,30.25,103.25,724,EBF,EBF,0.414,-0.881889305,-0.382999659,70.4,14,196,1.1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,64.58123,4
China,2008,2,30.25,103.25,724,EBF,EBF,0.342,-1.072944542,-0.465973894,33.2,6.1,37.21,0.699,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,64.58123,4
China,2008,1,30.25,103.25,724,EBF,EBF,0.58,-0.544727175,-0.236572006,14.1,4.7,22.09,0.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,64.58123,4
China,2008,11,30.25,103.25,724,EBF,EBF,1.171,0.157858085,0.068556895,54.1,12.3,151.29,0.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,64.58123,4
China,2008,10,30.25,103.25,724,EBF,EBF,1.389,0.328584064,0.142702246,138.6,18.2,331.24,0.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,64.58123,4
China,2008,9,30.25,103.25,724,EBF,EBF,2.799,1.029262211,0.447002898,158.1,22.6,510.76,1.1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,64.58123,4
China,2008,8,30.25,103.25,724,EBF,EBF,2.726,1.002835333,0.435525851,256.1,23.9,571.21,1.399,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,64.58123,4
China,2009,8,25.25,113.25,779,EBF,EBF,6.447,1.863614906,0.80935767,66,27.7,767.29,2.4,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,96.31233,5
China,2009,9,25.25,113.25,779,EBF,EBF,4.894,1.588009965,0.689663965,27,26.8,718.24,3.5,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,96.31233,5
China,2009,10,25.25,113.25,779,EBF,EBF,3.982,1.381784206,0.600101256,6.6,21.3,453.69,3.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,96.31233,5
China,2009,8,22.75,114.25,60,EBF,EBF,8.641,2.156518317,0.936564005,270.6,29.1,846.81,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4
China,2009,9,22.75,114.25,60,EBF,EBF,6.324,1.844351919,0.800991861,254.6,28.8,829.44,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4
China,2009,10,22.75,114.25,60,EBF,EBF,4.893,1.587805612,0.689575216,52.1,25.9,670.81,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4
China,2009,8,29.75,121.75,265,EBF,EBF,6.447,1.863614906,0.80935767,265.6,26.7,712.89,2.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3
China,2009,9,29.75,121.75,265,EBF,EBF,4.894,1.588009965,0.689663965,207.2,24.1,580.81,3.799,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3
China,2009,10,29.75,121.75,265,EBF,EBF,2.971,1.088898596,0.472902652,103.4,19.3,372.49,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3
China,2010,1,29.75,121.75,265,EBF,EBF,1.343,0.294905918,0.128076013,55.5,5.3,28.09,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3
China,2010,4,29.75,121.75,265,EBF,EBF,1.688,0.523544396,0.227372442,147,11.8,139.24,2.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3
China,2010,5,29.75,121.75,265,EBF,EBF,3.982,1.381784206,0.600101256,148.1,18.6,345.96,3.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3
China,2010,6,29.75,121.75,265,EBF,EBF,6.299,1.840390891,0.799271608,207.1,22,484,3.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3
China,2010,7,29.75,121.75,265,EBF,EBF,5.979,1.78825333,0.776628553,212.7,26.5,702.25,5.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3
China,2010,8,29.75,121.75,265,EBF,EBF,5.362,1.67933704,0.72932681,58.6,28.5,812.25,2.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3
China,2010,9,29.75,121.75,265,EBF,EBF,6.151,1.81661467,0.788945727,175.4,24.3,590.49,3.799,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3
China,2010,10,29.75,121.75,265,EBF,EBF,3.463,1.242135265,0.539452492,152.8,17.3,299.29,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,88.67137,3
China,2010,1,22.75,114.25,60,EBF,EBF,3.093,1.129141494,0.49037992,36,15.8,249.64,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4
China,2010,4,22.75,114.25,60,EBF,EBF,4.598,1.525621426,0.662568967,138.3,20.8,432.64,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4
China,2010,5,22.75,114.25,60,EBF,EBF,6.496,1.871186603,0.812646016,242.1,25.8,665.64,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4
China,2010,6,22.75,114.25,60,EBF,EBF,7.039,1.951466115,0.847510965,261.2,27,729,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4
China,2010,7,22.75,114.25,60,EBF,EBF,6.496,1.871186603,0.812646016,361.5,29.1,846.81,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4
China,2010,8,22.75,114.25,60,EBF,EBF,8.198,2.103890222,0.913707914,193.7,28.8,829.44,0,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,19.24536,4
